Wall time,Step,Value
1770158735.2996655,15161,0.12817008793354034
1770158825.9761374,15275,0.12883153557777405
1770158918.6576464,15389,0.12764643132686615
1770159010.5995812,15503,0.12712936103343964
1770159103.1839793,15617,0.12813858687877655
1770159193.4812257,15731,0.12682345509529114
1770159284.004578,15845,0.12643545866012573
1770159375.1943965,15959,0.12627212703227997
1770159467.4233828,16073,0.1247105523943901
1770159558.515981,16187,0.1253960281610489
1770159652.0444715,16301,0.1252433806657791
1770159742.3091693,16415,0.12482838332653046
1770159833.7769766,16529,0.12526753544807434
1770159925.9750354,16643,0.12463680654764175
1770160017.8473613,16757,0.12415637820959091
1770160108.195728,16871,0.12318439036607742
1770160198.278891,16985,0.12373602390289307
1770160290.2819097,17099,0.12272175401449203
1770160381.5106645,17213,0.12273533642292023
1770160472.391728,17327,0.12328135222196579
1770160562.46478,17441,0.12229727953672409
1770160653.1468837,17555,0.12194301187992096
1770160743.559198,17669,0.12080149352550507
1770160834.3269174,17783,0.12176676094532013
1770160926.97539,17897,0.12104593962430954
1770161020.5371687,18011,0.12093830108642578
1770161111.9099858,18125,0.12064474076032639
1770161202.7286696,18239,0.12087175250053406
1770161294.693286,18353,0.11915154755115509
1770161388.1282394,18467,0.11918742954730988
1770161480.0328188,18581,0.11914727091789246
1770161571.3818996,18695,0.11882967501878738
1770161665.0533445,18809,0.1194285899400711
1770161756.5935965,18923,0.11883309483528137
1770161848.6202602,19037,0.11833568662405014
1770161938.7513733,19151,0.11855369061231613
1770162029.926058,19265,0.11765115708112717
1770162120.168345,19379,0.11794674396514893
1770162210.3196802,19493,0.11780418455600739
1770162302.3391597,19607,0.11782816052436829
1770162392.8535125,19721,0.11785048246383667
1770162483.467516,19835,0.1175016239285469
1770162574.0723162,19949,0.1170254647731781
1770162667.3466127,20063,0.11696109920740128
1770162758.6828952,20177,0.1151222512125969
1770162849.2313688,20291,0.11627750098705292
1770162940.5482106,20405,0.11529192328453064
1770163031.77842,20519,0.11525509506464005
1770163123.7612886,20633,0.11480098962783813
1770163214.836001,20747,0.11508726328611374
1770163304.3677535,20861,0.11451132595539093
1770163395.0035303,20975,0.11533665657043457
1770163487.1199605,21089,0.11465463042259216
1770163579.0433533,21203,0.1138351783156395
1770163669.1650696,21317,0.11376010626554489
1770163759.6462197,21431,0.11318083852529526
1770163848.9024434,21545,0.11339790374040604
1770163939.4073656,21659,0.11295647919178009
1770164029.5385754,21773,0.1129278615117073
1770164119.6699235,21887,0.11276376247406006
1770164210.793251,22001,0.11190114170312881
1770164301.1988525,22115,0.11239181458950043
1770164391.5374746,22229,0.11259689927101135
1770164481.9558926,22343,0.11174505949020386
1770164573.6545749,22457,0.11148082464933395
1770164665.209879,22571,0.1117563545703888
1770164756.363403,22685,0.11115428060293198
1770164846.97817,22799,0.11157764494419098
1770164938.070113,22913,0.11099747568368912
1770165030.5519564,23027,0.1101352646946907
1770165121.187047,23141,0.1103271096944809
1770165215.213057,23255,0.10972700268030167
1770165305.791956,23369,0.10945297032594681
1770165396.6772528,23483,0.10958553850650787
1770165487.1332161,23597,0.10941720008850098
1770165577.0806997,23711,0.10976143181324005
1770165667.3911493,23825,0.10950587689876556
1770165757.8081546,23939,0.10921510308980942
1770165849.1880512,24053,0.10861742496490479
1770165938.642911,24167,0.10898876190185547
1770166028.5361838,24281,0.10855307430028915
1770166119.018764,24395,0.10748898237943649
1770166209.5717118,24509,0.10756635665893555
1770166299.9877515,24623,0.10719853639602661
1770166391.719214,24737,0.10782832652330399
1770166483.2164571,24851,0.10680819302797318
1770166574.9810247,24965,0.10764587670564651
1770166666.8852825,25079,0.33478590846061707
1770166758.6441488,25193,0.24817782640457153
1770166849.961243,25307,0.2553671896457672
1770166940.712561,25421,0.2807807922363281
